entryID	repID	eValue
A0A521IFZ7	A0A009LJR2	166
A0A6J4GCK3	A0A009LJR2	2704140
A0A736I2B7	A0A009LJR2	1340177
A0A855RV26	A0A009LJR2	85581
Q73LP8	A0A009LJR2	243275
U7T6K0	A0A009LJR2	1316586
A0A009LLL0	A0A009LLL0	1310652
A0A0B8Q3Q3	A0A009LLL0	1481914
A0A1S8G271	A0A009LLL0	1405
A0A1Y2S938	A0A009LLL0	40578
A0A2V5SEI4	A0A009LLL0	2026799
A0A349UJX9	A0A009LLL0	2052180
A0A365VQR5	A0A009LLL0	2071715
A0A377XT90	A0A009LLL0	573
A0A3S4DRQ7	A0A009LLL0	618
A0A448MQP5	A0A009LLL0	758
A0A644WMH0	A0A009LLL0	1076179
A0A645G1N5	A0A009LLL0	1076179
A0A654ZJ62	A0A009LLL0	1773
A0A7C4GZ71	A0A009LLL0	2053493
A0A7C5HA74	A0A009LLL0	2268144
A0A7C5RDI1	A0A009LLL0	1330700
A0A7C5YV18	A0A009LLL0	2052143
A0A7C7GLM4	A0A009LLL0	2358456
A0A7V5PN70	A0A009LLL0	187145
A0A7W1C6H8	A0A009LLL0	2026742
A0A7X7FG46	A0A009LLL0	1932692
A0A7X7SI35	A0A009LLL0	2030808
A0A7X9IB31	A0A009LLL0	2030927
A0A800F752	A0A009LLL0	2026742
C6SER2	A0A009LLL0	663926
I1DU08	A0A009LLL0	562729
U1NS48	A0A009LLL0	1238427
A0A009GS26	A0A009LNQ5	1310608
A0A009LNQ5	A0A009LNQ5	1310623
A0A009RAH4	A0A009LNQ5	1310637
A0A7H2WKL9	A0A009LNQ5	1530123
A0A009LNV9	A0A009LNV9	1310623
A0A3S0E8D4	A0A009LNV9	1909294
A0A6B8M017	A0A009LNV9	134
A0A7S8XJ86	A0A009LNV9	1646498
A0A009LNW1	A0A009LNW1	1310652
A0A1Y2GPY8	A0A009LNW1	64571
A0A009LPS6	A0A009LPS6	1310623
A0A1Q3NBA4	A0A009LPS6	1895694
A0A241WIS3	A0A009LPS6	1977872
A0A009LPV9	A0A009LPV9	1310623
A0A0B7IFP6	A0A009LPV9	28188
A0A250EQR3	A0A009LPV9	1945657
A0A250ET05	A0A009LPV9	1945657
A0A2A3N289	A0A009LPV9	1019
A0A2A3N5K8	A0A009LPV9	1019
A0A2T5XRZ6	A0A009LPV9	327575
A0A2U7P4A7	A0A009LPV9	1540872
A0A496MAQ2	A0A009LPV9	44737
A0A5M4BAZ1	A0A009LPV9	2267611
R7F6Z2	A0A009LPV9	1262927
U2APU9	A0A009LPV9	1227266
A0A009LQP4	A0A009LQP4	1310623
K9AZB2	A0A009LQP4	903918
A0A009LSJ8	A0A009LSJ8	1310652
A0A327XHX1	A0A009LSJ8	568098
C1DCS1	A0A009LSJ8	557598
A0A009ME35	A0A009ME35	1310652
A0A1C2I9H3	A0A009ME35	930
A0A009MFP5	A0A009MFP5	1310652
A0A013V226	A0A009MFP5	1310764
A0A1V0KGD7	A0A009MFP5	1785128
A0A2M8MH61	A0A009MFP5	1530123
A0A345WE17	A0A009MFP5	48296
A0A6B2Q1A8	A0A009MFP5	470
N9PUP7	A0A009MFP5	1144665
A0A009MZ17	A0A009MZ17	1310652
A0A0B2XX69	A0A009MZ17	470
A0A1G6K3W0	A0A009MZ17	416944
A0A1I6UHN4	A0A009MZ17	1435036
A0A1V0KTQ5	A0A009MZ17	1816219
A0A2A5CWZ7	A0A009MZ17	1913989
A0A2D5S021	A0A009MZ17	1869214
A0A2N8ZDZ8	A0A009MZ17	1671868
A0A6C2D6S8	A0A009MZ17	1552750
Q8XY93	A0A009MZ17	267608
A0A009MZW8	A0A009MZW8	1310652
A0A1L6KR49	A0A009MZW8	29430
A0A009N0E0	A0A009N0E0	1310652
A0A0N8Q541	A0A009N0E0	1710354
A0A009N1A1	A0A009N1A1	1310652
A0A172YKX1	A0A009N1A1	1608473
A0A1H0QQ35	A0A009N1A1	1761880
A0A1Y3C9L7	A0A009N1A1	1977881
A0A4R0EPJ1	A0A009N1A1	2731247
A0A009N1Q9	A0A009N1Q9	1310652
A0A350QE49	A0A009N1Q9	2053511
K8ZP04	A0A009N1Q9	903915
A0A009N605	A0A009N605	1310652
A0A0F9YHR3	A0A009N605	412755
A0A1M7YWT5	A0A009N605	1117707
A0A2A2UYE3	A0A009N605	2029678
A0A009N9D8	A0A009N9D8	1310652
A0A829HE55	A0A009N9D8	1217657
A0A009NI06	A0A009NI06	1310652
A0A013SYE6	A0A009NI06	1310791
A0A062GPN3	A0A009NI06	1310685
A0A062KWE9	A0A009NI06	1310816
A0A143J190	A0A009NI06	48296
A0A242SRR1	A0A009NI06	48296
A0A2T1IVI9	A0A009NI06	40216
A0A385N6G7	A0A009NI06	2004646
A0A429JXD7	A0A009NI06	48296
A0A433CN51	A0A009NI06	472
A0A4Q7ANT2	A0A009NI06	202951
A0A6H2VGJ0	A0A009NI06	48296
A0A7G2SGU9	A0A009NI06	472
A0A7G6AFX6	A0A009NI06	470
A0A7S6YSL8	A0A009NI06	2781976
A0A829S3K1	A0A009NI06	1310788
K9CS45	A0A009NI06	48296
N8QZJ9	A0A009NI06	1217711
N9KQS8	A0A009NI06	1217629
N9LS38	A0A009NI06	1217707
N9NHQ9	A0A009NI06	1217697
R8Y7K0	A0A009NI06	1217690
A0A009P7C3	A0A009P7C3	1310607
A0A372FQ85	A0A009P7C3	2294034
A0A009P7R6	A0A009P7R6	1310607
A0A333XNT6	A0A009P7R6	470
A0A009P988	A0A009P988	1310607
A0A378T497	A0A009P988	477
A0A009PCR3	A0A009PCR3	1310607
A0A7C3T798	A0A009PCR3	2033014
A0A009PDC4	A0A009PDC4	1310607
A0A165IDY1	A0A009PDC4	1822234
A0A009PLF4	A0A009PLF4	1310607
H0BCD0	A0A009PLF4	1055352
A0A009PLH2	A0A009PLH2	1310607
A0A844W078	A0A009PLH2	2684238
A0A009PRN5	A0A009PRN5	1310607
A0A0J7KMB4	A0A009PRN5	67767
A0A1C7PE50	A0A009PRN5	1679444
A0A241W8I6	A0A009PRN5	1977872
A0A3R9F5Z2	A0A009PRN5	40215
A0A6B2LKZ0	A0A009PRN5	1963864
A0A7W2GIZ2	A0A009PRN5	1891238
A0A847LTL3	A0A009PRN5	2049044
X6NVX0	A0A009PRN5	46433
A0A009PSZ3	A0A009PSZ3	1310607
A0A4Q6E6Q6	A0A009PSZ3	1889775
A0A009PU45	A0A009PU45	1310607
A0A015XBU7	A0A009PU45	1339271
A0A0A3AXM8	A0A009PU45	750
A0A0M2XJC5	A0A009PU45	38301
A0A0U1DZ48	A0A009PU45	451644
A0A0U3FTI9	A0A009PU45	1736
A0A1A0XN65	A0A009PU45	1834109
A0A1G0KT25	A0A009PU45	1798308
A0A1G6HRZ5	A0A009PU45	1464122
A0A1G7VQZ7	A0A009PU45	1516
A0A1G8FW05	A0A009PU45	83767
A0A1I3L7A6	A0A009PU45	269660
A0A1Q3MNH9	A0A009PU45	1895717
A0A1T3BMC2	A0A009PU45	1933903
A0A2R3M678	A0A009PU45	587
A0A2T0PUA5	A0A009PU45	1144618
A0A2T1BWV8	A0A009PU45	1296344
A0A2Z5ZLA5	A0A009PU45	146474
A0A2Z6D3B6	A0A009PU45	196308
A0A347PUQ6	A0A009PU45	103721
A0A376FM62	A0A009PU45	61645
A0A3B0J7L0	A0A009PU45	2152761
A0A515AAB2	A0A009PU45	2520506
A0A5F1CGK3	A0A009PU45	43304
A0A645BWJ3	A0A009PU45	1076179
A0A645DI10	A0A009PU45	1076179
A0A6I5UVZ2	A0A009PU45	202956
A0A6I7YN78	A0A009PU45	2022659
A0A6M0HTQ6	A0A009PU45	2708300
A0A6M5J5I4	A0A009PU45	2735133
A0A7C7GTZ7	A0A009PU45	2021391
A0A7T5K4L5	A0A009PU45	353
A0A7V8FF93	A0A009PU45	40324
A0A7X5QHI9	A0A009PU45	471575
A0A8B2QP69	A0A009PU45	1122957
H1Z755	A0A009PU45	929704
J0QNS3	A0A009PU45	1094556
J1JRB1	A0A009PU45	1094556
T2JM99	A0A009PU45	1284629
A0A009PZ82	A0A009PZ82	1310607
A0A7L6WN94	A0A009PZ82	1304
A0A845NQP9	A0A009PZ82	470
A0A009Q4E7	A0A009Q4E7	1310607
A0A1H6ND94	A0A009Q4E7	173990
A0A1L0CP19	A0A009Q4E7	80854
A0A4P7P1K8	A0A009Q4E7	39765
A0A640QMH8	A0A009Q4E7	2480805
N9CIM3	A0A009Q4E7	1120929
N9KIK0	A0A009Q4E7	1217704
A0A009Q7Y6	A0A009Q7Y6	1310607
A0A0A6D371	A0A009Q7Y6	104605
A0A0F3N252	A0A009Q7Y6	1359164
A0A0F7KW05	A0A009Q7Y6	1267766
A0A0N0M1K4	A0A009Q7Y6	1684385
A0A2V7Y2G5	A0A009Q7Y6	1978231
A0A6N6X927	A0A009Q7Y6	562
A0A7U6RCD3	A0A009Q7Y6	303
A0A7U9NTI9	A0A009Q7Y6	1332069
A0A7W4Z9R7	A0A009Q7Y6	1562603
K8AK78	A0A009Q7Y6	1208656
K8AUN2	A0A009Q7Y6	1208661
T0HWD5	A0A009Q7Y6	428994
U2YMB4	A0A009Q7Y6	1337093
A0A009Q8S9	A0A009Q8S9	1310607
A0A0G1UDI1	A0A009Q8S9	1618714
A0A009QC45	A0A009QC45	1310607
A0A7S3IQ53	A0A009QC45	197538
A0A009QCT7	A0A009QCT7	1310607
A0A010S884	A0A009QCT7	1042209
A0A0K2W1C6	A0A009QCT7	69974
A0A1R1LYN2	A0A009QCT7	1897630
A0A536ULW1	A0A009QCT7	1891241
Q3SQP7	A0A009QCT7	323098
A0A009QDN4	A0A009QDN4	1310607
A0A7Y6XS83	A0A009QDN4	2026730
V7I741	A0A009QDN4	994573
A0A009QF58	A0A009QF58	1310607
A0A0F0KPZ4	A0A009QF58	82380
A0A0F7H829	A0A009QF58	47917
A0A1V2BN81	A0A009QF58	577
A0A2N1YSD2	A0A009QF58	2013795
A0A2N3C1L9	A0A009QF58	2013666
A0A2S0PEC0	A0A009QF58	57480
A0A369ZDJ0	A0A009QF58	735
A0A549VNG0	A0A009QF58	133448
A0A6G8JHN7	A0A009QF58	85402
A0A6G8KUW0	A0A009QF58	199591
V0A900	A0A009QF58	1269006
A0A009QFK7	A0A009QFK7	1310607
A0A013U8P8	A0A009QFK7	1310791
A0A5P6FQ89	A0A009QFK7	470
A0A009QJB1	A0A009QJB1	1310637
N8W476	A0A009QJB1	1217712
A0A009QKA3	A0A009QKA3	1310607
A0A498CRZ0	A0A009QKA3	2136182
A0A4V1W2Q8	A0A009QKA3	470
A0A809J9B2	A0A009QKA3	470
A0A836YLE9	A0A009QKA3	1310673
A0A858S2U8	A0A009QKA3	470
D0CCB4	A0A009QKA3	575584
K9BAH5	A0A009QKA3	903918
K9BLD7	A0A009QKA3	903918
A0A009QKS2	A0A009QKS2	1310637
A0A0M1I467	A0A009QKS2	1661746
A0A1E9N5B2	A0A009QKS2	1715179
A0A1E9VWY0	A0A009QKS2	1715079
A0A1V3KTD3	A0A009QKS2	1906745
A0A1X3S1M4	A0A009QKS2	1082703
A0A2T1ARR2	A0A009QKS2	1441714
A0A357NMW7	A0A009QKS2	69392
A0A375GMX1	A0A009QKS2	164546
A0A378TRK7	A0A009QKS2	477
A0A3M6P890	A0A009QKS2	732
A0A7T8RM62	A0A009QKS2	2785331
A0A7V8MW87	A0A009QKS2	60552
M4ULH4	A0A009QKS2	1262456
A0A009QP30	A0A009QP30	1310637
A0A0M3T9W1	A0A009QP30	361183
A0A1Y3D9X1	A0A009QP30	1977871
A0A2X4TUL0	A0A009QP30	82996
A0A2X4TWE3	A0A009QP30	82996
A0A6G8S030	A0A009QP30	2715164
A0A7T8DU35	A0A009QP30	582
A0A009QPE0	A0A009QPE0	1310637
A0A013RVD4	A0A009QPE0	1310759
A0A009QPE3	A0A009QPE3	1310637
A0A1C2TQL5	A0A009QPE3	48296
A0A1E7QYP9	A0A009QPE3	1262585
A0A8B4NAH5	A0A009QPE3	106654
C0WEZ5	A0A009QPE3	525260
A0A009QT83	A0A009QT83	1310637
A0A1Q6X7V2	A0A009QT83	1803465
A0A378QNR4	A0A009QT83	60442
A0A009QX92	A0A009QX92	1310637
A0A016XH44	A0A009QX92	1458275
A0A1B4FA28	A0A009QX92	1385591
A0A3A1Z1P2	A0A009QX92	2026239
A0A412WA09	A0A009QX92	28118
A0A447T430	A0A009QX92	28087
A0A009R020	A0A009R020	1310637
A0A062KRE3	A0A009R020	1310816
A0A0E2GBY2	A0A009R020	1217985
A0A1G5CCX9	A0A009R020	582692
A0A1V6BPN9	A0A009R020	1852909
A0A2P1NMM9	A0A009R020	2116657
A0A6L9KGA0	A0A009R020	1898105
A0A7H4UHT4	A0A009R020	1590
A0A7U6BWV2	A0A009R020	421767
M6A7L7	A0A009R020	1218600
M6WCA0	A0A009R020	1192866
R0JPT3	A0A009R020	1310164
A0A009R2G1	A0A009R2G1	1310637
A0A1B2M038	A0A009R2G1	1789224
A0A1Y6BWP9	A0A009R2G1	1123014
A0A233RJD8	A0A009R2G1	84158
A0A4Q5VMX8	A0A009R2G1	1889775
A0A656WHM5	A0A009R2G1	1519473
N8QXG5	A0A009R2G1	1530123
A0A009R3L7	A0A009R3L7	1310637
A0A1B2LZC7	A0A009R3L7	1789224
A0A009RDL2	A0A009RDL2	1310637
A0A7Y6WVG9	A0A009RDL2	2745138
A0A009RHJ7	A0A009RHJ7	1310630
N9MZC2	A0A009RHJ7	1217703
A0A009RV80	A0A009RV80	1310630
A0A734GCI4	A0A009RV80	2564671
A0A8A3Q718	A0A009RV80	2672570
A0A009RWE8	A0A009RWE8	1310637
A0A0K0NPX0	A0A009RWE8	550
A0A1H8M9P9	A0A009RWE8	1881049
N9LSZ1	A0A009RWE8	1217704
A0A009RWH1	A0A009RWH1	1310630
A0A4Q4NCU2	A0A009RWH1	5599
A0A009RWZ5	A0A009RWZ5	1310630
A0A150KL51	A0A009RWZ5	46224
A0A009RYA8	A0A009RYA8	1310630
A0A1V5J0K0	A0A009RYA8	1866933
A0A009RYG6	A0A009RYG6	1310630
A0A5R8QYH4	A0A009RYG6	2006980
A0A009PCJ4	A0A009SG85	1310607
A0A009SG85	A0A009SG85	1310630
A0A6L4A1I9	A0A009SG85	33052
G5SKN4	A0A009SG85	913086
J2LWG0	A0A009SG85	1162296
M7CHK8	A0A009SG85	1239989
A0A009SWD4	A0A009SWD4	1310630
A0A077LP81	A0A009SWD4	1028989
A0A009T0N0	A0A009T0N0	1310630
A0A1F9L570	A0A009T0N0	1797905
W1IZQ6	A0A009T0N0	1427518
A0A009T9L0	A0A009T9L0	1310630
A0A0S7WLQ3	A0A009T9L0	1703771
A0A009TIX7	A0A009TIX7	1310630
A0A836LSY0	A0A009TIX7	1310669
A0A009YC79	A0A009YC79	1310601
X1Q022	A0A009YC79	412755
A0A009YCJ5	A0A009YCJ5	1310601
A0A7G2SBI3	A0A009YCJ5	472
A0A009YGQ6	A0A009YGQ6	1310601
A0A0K8MB87	A0A009YGQ6	1629334
A0A140NPB5	A0A009YGQ6	1157951
A0A140NQJ6	A0A009YGQ6	1157951
A0A1B7HG59	A0A009YGQ6	1354255
A0A1I3WSZ6	A0A009YGQ6	1612308
A0A2X1UWH0	A0A009YGQ6	90245
A0A366F5W4	A0A009YGQ6	470868
A0A377LXT5	A0A009YGQ6	550
A0A433TVS0	A0A009YGQ6	188477
A0A523W4J3	A0A009YGQ6	2030807
A0A6H5INC8	A0A009YGQ6	86971
A0A6J3LAH8	A0A009YGQ6	207650
A0A6V7KGD8	A0A009YGQ6	1563983
A0A793EX33	A0A009YGQ6	562
A0A7X0QKM8	A0A009YGQ6	305
A4WYG6	A0A009YGQ6	349102
B7N320	A0A009YGQ6	585397
W4JRI3	A0A009YGQ6	747525
A0A009YI59	A0A009YI59	1310601
A0A1E3G6X4	A0A009YI59	1891921
A0A453RE06	A0A009YI59	200361
X8B170	A0A009YI59	1299330
A0A009YJ96	A0A009YJ96	1310601
A0A023RNE7	A0A009YJ96	1208104
A0A136I076	A0A009YJ96	1795869
U6ZX00	A0A009YJ96	1387231
A0A009YMX5	A0A009YMX5	1310601
A0A1D3DK43	A0A009YMX5	1898038
A0A3A8GNR2	A0A009YMX5	2136182
A0A4R1G5I9	A0A009YMX5	203482
A0A009YU83	A0A009YU83	1310601
N8W757	A0A009YU83	1217712
A0A009Z5C6	A0A009Z5C6	1310601
F3KD61	A0A009Z5C6	434085
N8NLE9	A0A009Z5C6	1144674
N8NWS9	A0A009Z5C6	1217715
X0QFN9	A0A009Z5C6	1298609
X0QV14	A0A009Z5C6	1298609
A0A009ZGK3	A0A009ZGK3	1310601
A0A0A8TKK7	A0A009ZGK3	106648
A0A009ZPG1	A0A009ZPG1	1310601
A0A366ECH5	A0A009ZPG1	354351
A0A852ZQ24	A0A009ZPG1	446787
W8YZW0	A0A009ZPG1	1431339
A0A009ZWM9	A0A009ZWM9	1310601
A0A857IT75	A0A009ZWM9	29430
A0A009ZYK5	A0A009ZYK5	1310601
A0A2V1H6B6	A0A009ZYK5	2233853
B0VQE1	A0A009ZYK5	509170
A0A009ZZM7	A0A009ZZM7	1310601
A0A0X3THW6	A0A009ZZM7	1775636
A0A178G9D9	A0A009ZZM7	1805634
A0A1P8EG98	A0A009ZZM7	487316
A0A241W272	A0A009ZZM7	1977876
A0A2S0PAN6	A0A009ZZM7	57480
A0A2S0PAV2	A0A009ZZM7	57480
A0A429GVL8	A0A009ZZM7	29430
A0A497U9U4	A0A009ZZM7	1221601
R9AYJ5	A0A009ZZM7	1120927
V2V9M2	A0A009ZZM7	1120928
A0A010ILU6	A0A010ILU6	1310681
A0A7V8G3A4	A0A010ILU6	1871043
A0A010JIX7	A0A010JIX7	1310681
A0A427D6U4	A0A010JIX7	40324
A0A010JSD3	A0A010JSD3	1310681
A0A0G1T5K7	A0A010JSD3	1618846
A0A0L0LC05	A0A010JSD3	1659198
A0A0L0LKR8	A0A010JSD3	1659201
A0A0L0LLC1	A0A010JSD3	1659195
A0A136JRI4	A0A010JSD3	1617425
A0A1F6BSE7	A0A010JSD3	1798474
A0A1F6C3G7	A0A010JSD3	1798476
A0A1F6CGA7	A0A010JSD3	1798481
A0A1F6DJ93	A0A010JSD3	1798495
A0A1F6FHW7	A0A010JSD3	1798531
A0A1F6FRB5	A0A010JSD3	1798532
A0A1F6G5J1	A0A010JSD3	1798533
A0A1F7BRG1	A0A010JSD3	1801915
A0A1G2T591	A0A010JSD3	1802740
A0A1T1H2R1	A0A010JSD3	1960940
A0A257TG18	A0A010JSD3	1970248
A0A2D6GXX6	A0A010JSD3	1869227
A0A2D9WNH7	A0A010JSD3	1869227
A0A2E2SRZ3	A0A010JSD3	1869227
A0A2H0U9P0	A0A010JSD3	1974611
A0A3B0V7E2	A0A010JSD3	652676
A0A3D0Y1A0	A0A010JSD3	2052139
A0A505MNX8	A0A010JSD3	470
A0A521K7S6	A0A010JSD3	2052139
A0A537ZAR9	A0A010JSD3	1883427
A0A554MI84	A0A010JSD3	2017157
A0A6H3TW17	A0A010JSD3	470
A0A7T9HAC5	A0A010JSD3	2030810
A0A7V1PJE6	A0A010JSD3	2030810
A0A7V3G7C1	A0A010JSD3	2030810
A0A7Y3K1F8	A0A010JSD3	2762014
A0A838UCP7	A0A010JSD3	2052139
A0A845S6W1	A0A010JSD3	2762014
N8ZT09	A0A010JSD3	1120926
N9FKB9	A0A010JSD3	1217649
A0A010KA42	A0A010KA42	1310681
A0A241W059	A0A010KA42	1977876
A0A845PG64	A0A010KA42	29430
A0A010KCF6	A0A010KCF6	1310681
A0A061NMB2	A0A010KCF6	1460634
A0A0M2NV61	A0A010KCF6	74704
A0A0N0Z627	A0A010KCF6	1547578
A0A2X5B4M1	A0A010KCF6	571
A0A3P6KBR1	A0A010KCF6	622
A0A3P8KDD7	A0A010KCF6	577
A0A4Y1ZFT0	A0A010KCF6	2078
A0A5S9MCH5	A0A010KCF6	561879
A0A5W8UQ98	A0A010KCF6	58096
A0A645I158	A0A010KCF6	1076179
A0A6J4WVZ6	A0A010KCF6	2691041
A0A7S0GWW6	A0A010KCF6	1561963
A0A7S1U8F5	A0A010KCF6	124430
A0A7S3PUF6	A0A010KCF6	122233
A0A809SIF7	A0A010KCF6	33923
A0A845ENX7	A0A010KCF6	1482
K8MRI6	A0A010KCF6	999424
W4RKB8	A0A010KCF6	1294265
W5SD26	A0A010KCF6	1292392
A0A010NMJ2	A0A010NMJ2	1459804
A0A4P8K376	A0A010NMJ2	1605
A0A4Y9JAZ0	A0A010NMJ2	1432788
A0A010NNA9	A0A010NNA9	1459804
A0A8B4D8N1	A0A010NNA9	1496
T3DPH6	A0A010NNA9	1151292
A0A010P6W5	A0A010P6W5	1298865
A0A2V8X610	A0A010P6W5	1978231
A0A010P9S1	A0A010P9S1	1298865
R7Q444	A0A010P9S1	2769
A0A010PAR7	A0A010PAR7	1298865
A0A2G2LWG1	A0A010PAR7	2024840
A0A010PFC9	A0A010PFC9	1298865
A0A136H7K5	A0A010PFC9	1795871
A0A2R4MCL7	A0A010PFC9	454601
A0A7Y3Z5F3	A0A010PFC9	190895
K6ZC03	A0A010PFC9	1129793
A0A010PS89	A0A010PS89	1459804
A0A484L142	A0A010PS89	132261
A0A010PTL2	A0A010PTL2	1459804
A0A0M2UTI4	A0A010PTL2	380242
A0A0W0VV61	A0A010PTL2	466
A0A0W0Y965	A0A010PTL2	45074
A0A1F2UQF5	A0A010PTL2	1797195
A0A1G3BWG2	A0A010PTL2	1801977
A0A1G6P9R5	A0A010PTL2	28234
A0A1G9V1V3	A0A010PTL2	349095
A0A1H0TF28	A0A010PTL2	971
A0A1J5D6T2	A0A010PTL2	1805403
A0A1M5ZXM3	A0A010PTL2	1120997
A0A239T8B4	A0A010PTL2	158847
A0A2H5FM72	A0A010PTL2	28087
A0A2L1KGS4	A0A010PTL2	287
A0A316CQF0	A0A010PTL2	515440
A0A328PLY1	A0A010PTL2	1308979
A0A378JJR5	A0A010PTL2	190655
A0A399WH30	A0A010PTL2	2172549
A0A3B8HFX9	A0A010PTL2	2021391
A0A3B9HX36	A0A010PTL2	2053586
A0A4R3K531	A0A010PTL2	86956
A0A521T6P3	A0A010PTL2	1978231
A0A537VTV8	A0A010PTL2	1883427
A0A537WJK8	A0A010PTL2	1883427
A0A644V4T1	A0A010PTL2	1076179
A0A661EKV5	A0A010PTL2	1913989
A0A6L3ALS4	A0A010PTL2	2293637
A0A7C3MRE7	A0A010PTL2	1879010
A0A7C3Z7L8	A0A010PTL2	1879010
A0A7G1G6E1	A0A010PTL2	2108365
A0A7V0YGK7	A0A010PTL2	1883427
A9KRY6	A0A010PTL2	357809
E3DRJ1	A0A010PTL2	572479
A0A010PZP1	A0A010PZP1	1445577
A0A135SBH2	A0A010PZP1	703756
A0A1E1L686	A0A010PZP1	914238
A0A2E1HEE0	A0A010PZP1	1969479
A0A2J6SJP2	A0A010PZP1	1095630
A0A2J8A7X3	A0A010PZP1	47790
A0A2T4AT17	A0A010PZP1	983964
A0A4C1VD32	A0A010PZP1	151549
A0A5C3QIK9	A0A010PZP1	1884261
A0A7H1M8V5	A0A010PZP1	1815583
A0A7J6QSP6	A0A010PZP1	32597
A0A830CQN3	A0A010PZP1	374723
A0A834LCU9	A0A010PZP1	118357
D5UDZ3	A0A010PZP1	446466
A0A010Q0U6	A0A010Q0U6	1445577
A0A0G0XSM9	A0A010Q0U6	1618983
A0A0H5SAP4	A0A010Q0U6	146018
A0A0J6WKT7	A0A010Q0U6	37916
A0A0L6UP66	A0A010Q0U6	27349
A0A195CJ20	A0A010Q0U6	456900
A0A1A0THK7	A0A010Q0U6	1834111
A0A1A2EPG2	A0A010Q0U6	875328
A0A1A2HIV8	A0A010Q0U6	512402
A0A1A3M819	A0A010Q0U6	1766
A0A1A9UWW1	A0A010Q0U6	7395
A0A1G6MMK9	A0A010Q0U6	168276
A0A1P8XL74	A0A010Q0U6	1936029
A0A1S1MSR8	A0A010Q0U6	1858794
A0A1X0DGJ0	A0A010Q0U6	444597
A0A1X1T8I9	A0A010Q0U6	126673
A0A1X1TR61	A0A010Q0U6	188915
A0A1X2EYV8	A0A010Q0U6	59750
A0A1X2FDL1	A0A010Q0U6	59750
A0A1X2HDY2	A0A010Q0U6	13706
A0A1Y0CHQ5	A0A010Q0U6	482462
A0A2P8XKE7	A0A010Q0U6	6973
A0A2V0N172	A0A010Q0U6	2049453
A0A369JIC9	A0A010Q0U6	39966
A0A375YW07	A0A010Q0U6	29313
A0A3N0DE03	A0A010Q0U6	2483113
A0A3S5B661	A0A010Q0U6	117903
A0A427XVG2	A0A010Q0U6	105984
A0A433TJJ6	A0A010Q0U6	188477
A0A448I6V4	A0A010Q0U6	1792
A0A498R6N0	A0A010Q0U6	2341080
A0A4U5UVJ6	A0A010Q0U6	240159
A0A517KYM6	A0A010Q0U6	50376
A0A524CBR1	A0A010Q0U6	2053489
A0A5C7M605	A0A010Q0U6	1785
A0A5C7YLP7	A0A010Q0U6	53462
A0A654H3B7	A0A010Q0U6	64606
A0A661NND4	A0A010Q0U6	2026735
A0A6H5H4G1	A0A010Q0U6	355587
A0A6N4VJB9	A0A010Q0U6	39694
A0A7E4VLF7	A0A010Q0U6	6233
A0A7I7M9I6	A0A010Q0U6	216929
A0A7I7VC81	A0A010Q0U6	39689
A0A7I7XPX3	A0A010Q0U6	212765
A0A7I7XWG7	A0A010Q0U6	28047
A0A7S2W0S5	A0A010Q0U6	1034831
A0A836DBG4	A0A010Q0U6	1278906
A0A8B3D5K4	A0A010Q0U6	36809
A1UPD7	A0A010Q0U6	189918
A9SYJ8	A0A010Q0U6	3218
A9T697	A0A010Q0U6	3218
G7CJ26	A0A010Q0U6	1078020
I7G442	A0A010Q0U6	246196
K0SC32	A0A010Q0U6	159749
K0UX04	A0A010Q0U6	1194972
K1VX44	A0A010Q0U6	1220162
L0JAQ8	A0A010Q0U6	212767
Q9JY85	A0A010Q0U6	122586
W9AWF4	A0A010Q0U6	258533
X5LIB7	A0A010Q0U6	1209984
A0A010Q161	A0A010Q161	1445577
A0A423VWD5	A0A010Q161	356882
A0A010Q175	A0A010Q175	1445577
A0A0E0GYN8	A0A010Q175	4536
A0A183CK38	A0A010Q175	36090
A0A183D4K1	A0A010Q175	637853
A0A1L9VKN7	A0A010Q175	1160497
A0A1S8B8C7	A0A010Q175	420778
A0A2H8TFM5	A0A010Q175	742174
A0A2I2G6X7	A0A010Q175	1392250
A0A2R6DJL4	A0A010Q175	1919154
A0A372RLX9	A0A010Q175	1803374
A0A4D8ZIL4	A0A010Q175	180675
A0A818NBQ5	A0A010Q175	392032
A0A848QDE5	A0A010Q175	666685
H0EV91	A0A010Q175	1104152
R1ELC5	A0A010Q175	1287680
T0KSZ3	A0A010Q175	1237896
X8E2A5	A0A010Q175	1299321
A0A010Q1A6	A0A010Q1A6	1298865
A0A0J8JQ65	A0A010Q1A6	1513271
A0A1Z8N0V7	A0A010Q1A6	1986745
A0A2S0VLP5	A0A010Q1A6	2172099
A0A2S0VMN4	A0A010Q1A6	2172099
A0A545UJC9	A0A010Q1A6	2592383
A0A7C9FZ77	A0A010Q1A6	2652721
A0A853HTM0	A0A010Q1A6	2751884
W7QVJ7	A0A010Q1A6	1328313
A0A010Q1V2	A0A010Q1V2	1445577
A0A0I9XDP7	A0A010Q1V2	5127
A0A1B8AUU9	A0A010Q1V2	36050
A0A1G4BC95	A0A010Q1V2	1209926
A0A010Q2E5	A0A010Q2E5	1298865
A0A2E9KCG6	A0A010Q2E5	1916082
A0A6N9TG32	A0A010Q2E5	471225
A0A010Q311	A0A010Q311	1445577
A0A0U5GCE4	A0A010Q311	454130
A0A1L7T005	A0A010Q311	192010
