sapID	sapGO	repID	cluFlag	LCAtaxID
A0A024R762	N/A	A0A024R762	4	N/A
A0A024R034	N/A	A0A024R783	1	N/A
A0A024R783	N/A	A0A024R783	4	N/A
A0A024RDM0	N/A	A0A024R783	1	N/A
A0A024R7F0	N/A	A0A024R7F0	4	N/A
A0A024R7H9	N/A	A0A024R7H9	4	N/A
A0A024R7I9	N/A	A0A024R7I9	4	N/A
A0A024R7H7	N/A	A0A024R7J6	1	7776
A0A024R7J6	N/A	A0A024R7J6	2	7776
A0A024R7S4	N/A	A0A024R7S4	4	N/A
A0A024R7S9	N/A	A0A024R7S9	4	N/A
A0A024R7T0	N/A	A0A024R7T0	4	N/A
A0A024R7W4	N/A	A0A024R7W4	3	N/A
A0A024R7Y3	N/A	A0A024R7Y3	4	N/A
A0A024R7Y6	N/A	A0A024R7Y6	3	N/A
A0A024R7Z2	GO:0016021;	A0A024R7Z2	4	N/A
A0A024R7Z9	GO:0005576;GO:0016020;GO:0008083;GO:0051781;GO:0008284;	A0A024R7Z9	2	117571
A0A024R820	N/A	A0A024R820	3	N/A
A0A024R867	N/A	A0A024R867	4	N/A
A0A024R873	GO:0005929;	A0A024R873	4	N/A
A0A024R894	N/A	A0A024R894	2	117571
A0A024R8B4	N/A	A0A024R8B4	4	N/A
A0A024R8D0	GO:0016788;GO:0006629;	A0A024R8D0	4	N/A
A0A024R8D3	N/A	A0A024R8D3	4	N/A
A0A024R8E3	N/A	A0A024R8E3	4	N/A
A0A024R8E6	N/A	A0A024R8E6	4	N/A
A0A024R8G0	N/A	A0A024R8G0	4	N/A
A0A024R8G1	N/A	A0A024R8G1	4	N/A
A0A024R8H0	N/A	A0A024R8H0	3	N/A
A0A024R8L9	GO:0042622;	A0A024R8L9	4	N/A
A0A024R8M2	N/A	A0A024R8M2	4	N/A
A0A024R8N7	N/A	A0A024R8N7	4	N/A
A0A024R8Q8	GO:0031410;GO:0005794;	A0A024R8Q8	2	2759
A0A024R8U2	N/A	A0A024R8U2	4	N/A
A0A024R8W2	GO:0016887;GO:0046872;GO:0004842;	A0A024R8W2	4	N/A
A0A024R8Z2	N/A	A0A024R8Z2	4	N/A
A0A024R902	N/A	A0A024R902	4	N/A
A0A024R933	N/A	A0A024R933	4	N/A
A0A024R948	N/A	A0A024R948	4	N/A
A0A024R965	GO:0016021;	A0A024R965	4	N/A
A0A024R9A5	GO:0016021;	A0A024R9A5	4	N/A
A0A024R9G8	N/A	A0A024R9G8	4	N/A
A0A024R9N7	GO:0016021;GO:0004984;GO:0007186;	A0A024R9N7	4	N/A
A0A024R9P8	N/A	A0A024R9P8	4	N/A
A0A024R9S3	N/A	A0A024R9S3	4	N/A
A0A024R9U1	N/A	A0A024R9U1	4	N/A
A0A024R9Z3	GO:0005634;GO:0003700;GO:0048935;GO:0006357;GO:0006366;	A0A024RA02	1	2759
A0A024RA02	GO:0005634;GO:0003700;GO:0048935;GO:0006357;GO:0006366;	A0A024RA02	2	2759
A0A024RA16	N/A	A0A024RA16	4	N/A
A0A024RA18	N/A	A0A024RA18	4	N/A
A0A024RA20	N/A	A0A024RA20	4	N/A
A0A024RA37	GO:0005634;GO:0003677;GO:0000981;	A0A024RA37	4	N/A
A0A024RA43	GO:0016021;	A0A024RA43	4	N/A
A0A024RA64	N/A	A0A024RA64	4	N/A
A0A024RA83	N/A	A0A024RA83	4	N/A
A0A024RAE7	N/A	A0A024RAE7	3	N/A
A0A024RAI9	N/A	A0A024RAI9	3	N/A
A0A024RAK7	N/A	A0A024RAK7	4	N/A
A0A024RAK8	N/A	A0A024RAK8	4	N/A
A0A024RAP6	GO:0016021;GO:0005751;GO:0006123;	A0A024RAP6	4	N/A
A0A024RAQ6	N/A	A0A024RAQ6	4	N/A
A0A024RAR4	N/A	A0A024RAR4	4	N/A
A0A024RAR5	N/A	A0A024RAR5	3	N/A
A0A024RAR7	N/A	A0A024RAR7	4	N/A
A0A024RAT6	GO:0016491;	A0A024RAT6	2	131567
A0A024RAU9	GO:0005576;	A0A024RAU9	4	N/A
A0A024RAV3	N/A	A0A024RAV3	4	N/A
A0A024RAW2	N/A	A0A024RAW2	4	N/A
A0A024RAW8	N/A	A0A024RAW8	4	N/A
A0A024RB26	N/A	A0A024RB26	4	N/A
A0A024RB81	N/A	A0A024RB81	4	N/A
A0A024RBC8	N/A	A0A024RBC8	4	N/A
A0A077GZZ5	N/A	A0A024RBC8	1	N/A
A0A024RBE1	GO:0016021;	A0A024RBE1	2	32524
A0A024RBJ4	N/A	A0A024RBJ4	4	N/A
A0A024RBK0	N/A	A0A024RBK0	4	N/A
A0A024RBK7	N/A	A0A024RBK7	3	N/A
A0A024RBR8	N/A	A0A024RBR8	4	N/A
A0A024RBS8	N/A	A0A024RBS8	2	1437010
Q6ZTU2	GO:0035267;GO:0000812;GO:0003682;GO:0006281;GO:0043967;	A0A024RBS8	1	1437010
A0A024RBT4	N/A	A0A024RBT4	4	N/A
A0A024RBT5	N/A	A0A024RBT5	4	N/A
A0A024RC22	N/A	A0A024RC22	4	N/A
A0A024RC23	N/A	A0A024RC23	3	N/A
A0A024RC50	N/A	A0A024RC50	4	N/A
A0A024RC64	GO:0005789;GO:0016021;	A0A024RC64	4	N/A
A0A024RC76	GO:0004527;GO:0003676;	A0A024RC76	4	N/A
A0A024RC79	N/A	A0A024RC79	4	N/A
A0A024RCC2	N/A	A0A024RCC2	3	N/A
A0A024RCC7	N/A	A0A024RCC7	4	N/A
A0A024RCD8	N/A	A0A024RCD8	4	N/A
A0A024RCE6	N/A	A0A024RCE6	4	N/A
A0A024RCF0	N/A	A0A024RCF0	4	N/A
Q2M3A8	N/A	A0A024RCF0	1	N/A
A0A024RCF3	N/A	A0A024RCF3	4	N/A
Q96MK8	N/A	A0A024RCF3	1	N/A
A0A024RCG5	N/A	A0A024RCG5	4	N/A
A0A024RCK0	N/A	A0A024RCK0	3	N/A
A0A024RCL3	N/A	A0A024RCL3	2	117571
A0A0G2JK11	N/A	A0A024RCL3	1	117571
A0A140T8Z6	GO:0016021;	A0A024RCL3	1	117571
A0A140T986	GO:0016021;	A0A024RCL3	1	117571
A0A140T9B8	GO:0016021;	A0A024RCL3	1	117571
A0A140T9I5	GO:0016021;	A0A024RCL3	1	117571
A0A140T9M1	GO:0016021;	A0A024RCL3	1	117571
A0A140T9P3	N/A	A0A024RCL3	3	117571
A0A140T9T9	N/A	A0A024RCL3	1	117571
A0A1B0UGR8	GO:0016021;	A0A024RCL3	1	117571
A0A1B0UGR9	GO:0016021;	A0A024RCL3	1	117571
A0A2Z2H1T6	GO:0016021;	A0A024RCL3	1	117571
H0Y615	N/A	A0A024RCL3	1	117571
J9YIZ8	GO:0016021;	A0A024RCL3	1	117571
A0A024RCM5	N/A	A0A024RCM5	3	N/A
A0A024RCT9	GO:0000785;GO:0005634;GO:0003677;GO:0006355;	A0A024RCT9	4	N/A
B4DWA0	GO:0000785;GO:0005634;GO:0003677;GO:0006355;	A0A024RCT9	1	N/A
A0A024RCU8	GO:0016021;	A0A024RCU8	3	N/A
A0A024RCW4	N/A	A0A024RCW4	3	N/A
A0A024RCX2	GO:0016021;	A0A024RCX2	3	N/A
A0A024RD69	N/A	A0A024RD69	4	N/A
A0A024RD92	N/A	A0A024RD92	4	N/A
A0A024RDB3	N/A	A0A024RDB3	4	N/A
A0A024RDC0	N/A	A0A024RDC0	4	N/A
A0A024RDF0	N/A	A0A024RDF0	4	N/A
A0A024RDL7	N/A	A0A024RDL7	4	N/A
A4D2M6	N/A	A0A024RDL7	1	N/A
A0A024RDM7	N/A	A0A024RDR2	1	117571
A0A024RDR2	N/A	A0A024RDR2	2	117571
A0A024RDR6	N/A	A0A024RDR6	4	N/A
A0A024RDS0	N/A	A0A024RDS0	4	N/A
A0A024RDS9	N/A	A0A024RDS9	4	N/A
A0A024RDV6	N/A	A0A024RDV6	4	N/A
A0A024RDW9	N/A	A0A024RDW9	4	N/A
A0A024RDY5	N/A	A0A024RDY5	4	N/A
A0A024RE11	N/A	A0A024RE11	4	N/A
Q8IY71	GO:0005763;GO:0003735;GO:0006412;	A0A024SDS4	1	33154
A0A024R841	GO:0005737;GO:0005886;	A0A024TBH2	1	2759
B3KWG8	GO:0005737;	A0A024TBH2	1	2759
P49796	N/A	A0A024TBH2	1	2759
Q9NSY8	GO:0004252;GO:0006508;	A0A024TCL8	1	131567
Q75KM7	N/A	A0A024TK23	3	2698737
A0A4D5RA76	GO:0005525;GO:0003924;GO:0003746;	A0A024TU56	1	131567
A0A4D5RA98	GO:0005525;GO:0003924;GO:0003746;	A0A024TU56	1	131567
A0A7I2V3H3	GO:0005525;GO:0003924;GO:0003746;	A0A024TU56	1	131567
B4E2C5	GO:0005525;GO:0003746;	A0A024TU56	2	131567
Q504Z0	GO:0005525;GO:0006412;	A0A024TU56	1	131567
Q6P4C9	GO:0005525;GO:0006412;	A0A024TU56	3	131567
Q96CD8	GO:0005525;GO:0006412;	A0A024TU56	3	131567
H0YLJ2	GO:0016021;GO:0015377;	A0A024TX09	1	131567
F5H189	GO:0016226;	A0A024TXE1	1	2759
H0YCC9	GO:0016021;GO:0005524;GO:0004672;GO:0006468;	A0A024U124	1	131567
A0A5F9ZHJ7	GO:0016747;	A0A024U297	2	131567
F8WC89	GO:0032991;	A0A024U8B2	1	2759
B4DED5	GO:0006397;	A0A024UKU3	2	2759
F5H4Q7	GO:0110165;GO:0030159;GO:0016358;	A0A024UQS9	1	2759
Q8TCA8	GO:0005509;	A0A024USL0	1	131567
Q9NU02	GO:0005509;	A0A024USL0	1	131567
A0A0S2Z4U9	GO:0005829;GO:0051015;GO:0007605;	A0A024UU28	1	131567
A0A0S2Z4V1	GO:0005829;GO:0051015;GO:0007605;	A0A024UU28	1	131567
Q9Y6N9	GO:0045177;GO:0005903;GO:0005929;GO:0005737;GO:0005856;GO:0005829;GO:0005902;GO:0001917;GO:0001750;GO:0005886;GO:0002142;GO:0032420;GO:0032426;GO:0045202;GO:0051015;GO:0030507;GO:0051017;GO:1904970;GO:0050957;GO:0000086;GO:0042491;GO:0042472;GO:0060122;GO:0030046;GO:0045494;GO:1904106;GO:0065003;GO:0032532;GO:0046549;GO:0050953;GO:0007605;	A0A024UU28	2	131567
A8K509	GO:0005789;GO:0005793;GO:0000139;GO:0016021;GO:0006888;GO:0015031;	A0A024UUY6	1	2759
O95070	GO:0030134;GO:0005789;GO:0005793;GO:0033116;GO:0005794;GO:0030173;GO:0043231;GO:0006888;GO:0015031;	A0A024UUY6	2	2759
Q5BJH7	GO:0030134;GO:0005783;GO:0005789;GO:0005793;GO:0033116;GO:0005794;GO:0030173;GO:0006888;GO:0006612;	A0A024UUY6	1	2759
S4R3P4	N/A	A0A024WA30	1	2759
F8VZJ2	GO:0005854;	A0A024WBM7	1	131567
A0A024RA60	GO:0005829;GO:0016021;GO:0005739;	A0A026VS29	1	131567
B3KUH1	GO:0016021;	A0A026VS29	1	131567
Q9GZY4	GO:0005829;GO:0031305;GO:0005743;GO:0005739;GO:0033617;GO:0032981;	A0A026VS29	1	131567
Q6S4P6	GO:0005886;GO:0005509;GO:0007156;	A0A026WH35	3	33213
A0A0C4DG09	GO:0016021;	A0A026WM22	1	131567
D6RDX7	GO:0016021;GO:0005886;GO:0007411;GO:0007155;	A0A026WM22	1	131567
Q6PCB8	GO:0070161;GO:0030424;GO:0005887;GO:0005886;GO:0045202;GO:0098632;GO:0007411;GO:0070593;GO:0007156;GO:0035879;	A0A026WM22	1	131567
F8VV56	GO:0016021;	A0A026WS18	1	2759
H0YKE9	N/A	A0A026X2D9	1	33213
H0YNV5	N/A	A0A026X2D9	1	33213
M0R175	GO:0005654;	A0A034V2R2	1	N/A
G8JLD3	GO:0005737;	A0A034V8Z4	1	131567
Q4G0X9	GO:0005930;GO:0005929;GO:0005737;GO:0005576;GO:0070286;GO:0035082;GO:0003341;GO:0071907;GO:0071910;GO:0035469;GO:0060287;GO:0003351;GO:0030317;GO:0001947;GO:0036159;GO:0030324;GO:0044458;GO:0003356;	A0A034V8Z4	2	131567
Q8IUD2	N/A	A0A034V8Z4	2	131567
X6RLX0	GO:0005737;GO:0016020;	A0A034V8Z4	1	131567
X6RM00	GO:0005737;	A0A034V8Z4	1	131567
H7BZJ1	GO:0052629;GO:0004438;GO:0046856;	A0A034V992	1	N/A
H7C406	GO:0052629;GO:0004438;GO:0046856;	A0A034V992	1	N/A
B3KTQ6	N/A	A0A034V9W6	2	33154
A0A024R2E1	GO:0005789;GO:0016021;GO:0070679;GO:0005220;	A0A034VAR5	1	2759
A0A024R2I2	GO:0005789;GO:0016021;GO:0070679;GO:0005220;	A0A034VAR5	1	2759
B4DHX2	N/A	A0A034VBB7	1	2759
E7ET84	GO:0003723;GO:0004842;	A0A034VTC9	1	2759
Q52LR7	GO:0035267;GO:0000786;GO:0032777;GO:0006325;GO:0006281;GO:0016573;GO:0043968;GO:0043967;GO:0045893;GO:1905168;GO:0042981;GO:0051726;GO:2000779;GO:0006357;	A0A034VY59	2	6072
Q53SN6	GO:0032777;GO:0016573;GO:0006357;	A0A034VY59	1	6072
Q9H2F5	N/A	A0A034VY59	1	6072
Q9UPR5	GO:0070161;GO:0030424;GO:0043679;GO:0016323;GO:0030425;GO:0043197;GO:0005887;GO:0016020;GO:0043025;GO:0043204;GO:0005886;GO:0098794;GO:0014069;GO:0098793;GO:0042383;GO:0045202;GO:0015085;GO:1905060;GO:0005432;GO:0005516;GO:0046872;GO:0015081;GO:1990034;GO:0098703;GO:0070588;GO:0007154;GO:0006874;GO:0050890;GO:0006811;GO:0007612;GO:0007611;GO:0060291;GO:0007613;GO:0030001;GO:0098815;GO:0070050;GO:0071902;GO:0099608;GO:0106056;GO:1903779;GO:0051480;GO:0010468;GO:0048172;GO:0002931;GO:0035725;GO:0050808;GO:0150104;	A0A034VYY5	2	2759
F1T0J8	GO:0005634;	A0A034W9G7	1	2759
Q8IZ40	GO:0000785;GO:0000118;GO:0005667;GO:0019899;GO:0003714;GO:0016575;GO:0045892;GO:0006357;	A0A034W9G7	1	2759
Q9Y3D9	GO:0005743;GO:0005763;GO:0005739;GO:0031965;GO:0003723;GO:0003735;GO:0032543;	A0A034WQZ9	1	2759
Q8TBA7	GO:0005524;GO:0016887;GO:0140662;GO:0030911;GO:0051082;	A0A037Z3U0	1	131567
F8VR31	GO:0005739;GO:0005654;GO:0051539;GO:0017108;GO:0005524;GO:0016887;GO:0003677;GO:0046872;GO:0017116;GO:0006281;GO:0033567;	A0A044QL80	1	131567
P51530	GO:0000781;GO:0005737;GO:0042645;GO:0005739;GO:0005654;GO:0005634;GO:0051539;GO:0043139;GO:0017108;GO:0005524;GO:0016887;GO:0003677;GO:0003678;GO:0004386;GO:0046872;GO:0004518;GO:0003723;GO:0017116;GO:0016890;GO:0006284;GO:0000729;GO:0006260;GO:0000076;GO:0033567;GO:0043137;GO:0044806;GO:0043504;GO:0006264;GO:1902990;GO:0090305;GO:0045740;GO:0071932;GO:0090656;GO:0000723;GO:0032201;	A0A044QL80	2	131567
P50748	GO:0015629;GO:0005737;GO:0005829;GO:0005828;GO:0005634;GO:0005886;GO:1990423;GO:0000922;GO:0031267;GO:0051301;GO:0000070;GO:0007094;GO:1903394;GO:0065003;GO:0007096;	A0A044QWP1	1	33213
O94822	N/A	A0A044RGB2	1	2759
Q9Y6D5	GO:0070161;GO:0032279;GO:0005879;GO:0031410;GO:0005829;GO:0043197;GO:0005794;GO:0000139;GO:0043231;GO:0016020;GO:0005815;GO:0048471;GO:0055037;GO:0032280;GO:0005802;GO:0050811;GO:0005085;GO:0017022;GO:0034237;GO:0010256;GO:0007032;GO:0006887;GO:0006893;GO:0035556;GO:0032760;GO:0015031;GO:0001881;GO:0032012;	A0A044RGB2	1	2759
Q9Y6D6	GO:0005829;GO:0005794;GO:0000139;GO:0016363;GO:0005730;GO:0005654;GO:0048471;GO:0030532;GO:0005802;GO:0005085;GO:0017022;GO:0034237;GO:0010256;GO:0006887;GO:0007030;GO:0030837;GO:0034260;GO:0090303;GO:0006486;GO:0015031;GO:0032012;GO:2000114;	A0A044RGB2	1	2759
P53355	GO:0015629;GO:0005737;GO:1990722;GO:0005634;GO:0005886;GO:0005524;GO:0005516;GO:0004683;GO:0005525;GO:0042802;GO:0004672;GO:0106310;GO:0004674;GO:0017075;GO:0006915;GO:0097190;GO:0071447;GO:0071346;GO:0002357;GO:0008625;GO:0035556;GO:0043066;GO:0017148;GO:0043065;GO:1904094;GO:0010508;GO:0043280;GO:0046777;GO:0006468;GO:0042981;GO:0010506;GO:2000310;GO:0002834;	A0A044RZE7	2	33213
A0A804HJB9	GO:0005509;GO:0016853;	A0A044SAN2	1	33213
A0A804HJM5	GO:0005509;GO:0016853;	A0A044SAN2	2	33213
A0A804HKL1	GO:0005509;	A0A044SAN2	1	33213
A0A804HKP7	GO:0005509;GO:0016853;	A0A044SAN2	1	33213
A0A804HKP9	GO:0005509;GO:0016853;	A0A044SAN2	1	33213
A0A804HL57	GO:0005509;	A0A044SAN2	1	33213
B3KPM4	GO:0015629;GO:0051015;GO:0046872;	A0A044SJ40	1	33213
Q5JSL3	GO:0005829;GO:0005085;GO:0031267;GO:0001782;GO:0002315;GO:0051491;GO:0043547;GO:0007264;	A0A044SZE1	1	2759
Q8NF50	N/A	A0A044SZE1	1	2759
Q96BY6	GO:0070161;GO:0005737;GO:0005829;GO:0043197;GO:0070062;GO:0016020;GO:0005654;GO:0005634;GO:0005085;GO:0001782;GO:0060997;GO:0002315;GO:0043547;GO:0030334;GO:0007264;	A0A044SZE1	1	2759
Q96HP0	GO:0005829;GO:0048471;GO:0005085;GO:0043547;GO:0007264;	A0A044SZE1	2	2759
Q96N67	N/A	A0A044SZE1	1	2759
Q9BZ29	N/A	A0A044SZE1	1	2759
A0A024QZ00	N/A	A0A044T1F1	2	33213
B4DL99	GO:0016021;GO:0008250;GO:0016740;GO:0006486;	A0A044T2S6	1	131567
P04843	GO:0005829;GO:0005783;GO:0005789;GO:0016021;GO:0042470;GO:0016020;GO:0008250;GO:0005791;GO:0003723;GO:0036211;GO:0006487;GO:0018279;	A0A044T2S6	1	131567
Q53EP4	GO:0016021;GO:0008250;GO:0006486;	A0A044T2S6	1	131567
Q6IBR0	GO:0016021;GO:0008250;GO:0006486;	A0A044T2S6	1	131567
Q96HX3	GO:0016021;GO:0008250;GO:0006486;	A0A044T2S6	1	131567
Q8TDY2	GO:1990316;GO:0000421;GO:0005829;GO:0005789;GO:0019898;GO:0005764;GO:0031965;GO:0000407;GO:0034045;GO:0060090;GO:0019901;GO:0000045;GO:0006914;GO:0000422;GO:0030242;GO:0007049;GO:0097191;GO:0061723;GO:0007507;GO:0001889;GO:0008285;GO:2001237;GO:0034727;GO:0010508;GO:0045793;GO:0046330;GO:0001934;GO:0046777;GO:0006468;GO:1903059;GO:0061709;	A0A044TFX9	1	2759
Q49A90	N/A	A0A044TR03	2	131567
J3KNJ8	GO:0016021;	A0A044U458	1	131567
Q6PIN0	GO:0016021;	A0A044U458	1	131567
Q86VG4	GO:0016021;	A0A044U458	1	131567
Q9NNZ3	GO:0016021;GO:0016020;GO:0051082;GO:0006457;GO:0006986;	A0A044U458	2	131567
C9JLE1	GO:0005654;GO:0006260;	A0A044UWQ0	1	2759
P31277	GO:0000785;GO:0005654;GO:0005634;GO:0000981;GO:0000978;GO:1990837;GO:0048856;GO:0001658;GO:0009953;GO:0006357;	A0A044UZP3	2	131567
B5MCF9	GO:0005694;GO:0005829;GO:0005730;GO:0005654;GO:0030687;GO:0043021;GO:0000466;GO:0000463;	A0A044V441	1	2759
O00541	GO:0005694;GO:0005829;GO:0016020;GO:0005730;GO:0005654;GO:0070545;GO:0030687;GO:0043021;GO:0003723;GO:0008283;GO:0000466;GO:0000463;GO:0051726;GO:0042273;GO:0006364;	A0A044V441	1	2759
B3KU20	N/A	A0A058Z106	2	131567
A0A0B4J229	GO:0004222;GO:0006508;	A0A058Z2V9	2	33154
A8K8S4	GO:0008237;	A0A058Z2V9	1	33154
F6V803	GO:0008237;	A0A058Z2V9	1	33154
B2RBG6	GO:0004000;GO:0003723;GO:0006396;	A0A058Z3J0	1	2759
B4DL42	GO:0004000;GO:0003723;GO:0006396;	A0A058Z3J0	1	2759
Q9BUB4	GO:0046872;GO:0003723;GO:0008251;GO:0008033;	A0A058Z3J0	1	2759
E7ERR3	GO:0004842;	A0A058Z3K3	1	2759
Q8TB46	N/A	A0A058Z4G2	2	2759
A0A1U9X796	GO:0012505;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0006357;	A0A058Z714	1	2759
A0A1U9X799	GO:0012505;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0006357;	A0A058Z714	1	2759
H0Y7D7	GO:0012505;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0006357;	A0A058Z714	1	2759
Q6AZW6	GO:0012505;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0006357;	A0A058Z714	1	2759
Q99941	N/A	A0A058Z714	2	2759
C9JUH3	GO:0005739;	A0A058Z7I2	1	131567
B7Z9U0	GO:0030014;GO:0005634;GO:0003676;GO:0004535;GO:0006351;GO:0006402;	A0A058ZBY6	1	N/A
A0A024R9L5	GO:0016301;GO:0016310;	A0A058ZDN3	2	2759
B3KP71	GO:0005634;	A0A058ZEV4	1	2759
B4DQP6	GO:0005634;	A0A058ZEV4	1	2759
M0QZQ2	GO:0005654;	A0A058ZEV4	1	2759
Q71SY5	N/A	A0A058ZEV4	1	2759
E5RFF3	GO:0005654;GO:0003700;GO:0043565;GO:0008270;	A0A058ZF25	1	131567
Q9UHF7	GO:0000785;GO:0005654;GO:0005634;GO:0032991;GO:0003700;GO:0001227;GO:0019904;GO:0000977;GO:0008270;GO:0000122;GO:0032330;GO:0006357;GO:0001501;	A0A058ZF25	2	131567
B4DMP4	GO:0010008;GO:0070772;GO:0006661;	A0A058ZF34	1	131567
Q08AM6	GO:0005829;GO:0031901;GO:0005783;GO:0010008;GO:0000306;GO:0000139;GO:0043231;GO:0031902;GO:0070772;GO:0042802;GO:0038023;GO:0006661;GO:0033674;GO:0007165;	A0A058ZF34	2	131567
B7Z638	N/A	A0A058ZGI0	3	N/A
O14602	GO:0005737;GO:0003723;GO:0003743;GO:0006413;	A0A058ZGI7	1	131567
P47813	GO:0005737;GO:0005829;GO:0003723;GO:0008135;GO:0003743;GO:0006413;	A0A058ZGI7	1	131567
B7Z1K6	GO:0005737;GO:0016020;GO:0008289;	A0A058ZHF4	1	2759
G3XAD2	GO:0016758;	A0A058ZHF4	1	2759
Q99962	GO:0070161;GO:0042995;GO:0030669;GO:0005737;GO:0005829;GO:0005769;GO:0098978;GO:0000139;GO:0048471;GO:0005886;GO:0098793;GO:0042802;GO:0008289;GO:1990416;GO:0007417;GO:0097484;GO:1905604;GO:0010629;GO:0001933;GO:0031175;GO:0007165;GO:0016191;	A0A058ZHF4	1	2759
Q99963	GO:0001669;GO:0005737;GO:0031901;GO:0098978;GO:0099092;GO:0098845;GO:0098793;GO:0042802;GO:0008289;GO:0008022;GO:0007417;GO:1900186;GO:0045666;GO:0007165;GO:0016191;	A0A058ZHF4	2	2759
Q2QD09	GO:0008929;GO:0004807;GO:0006094;GO:0006096;	A0A059A7W1	3	131567
A0A1B0GVC7	GO:0000421;GO:0030665;GO:0032591;GO:0005789;GO:0016021;GO:0005765;GO:0030672;GO:0038023;	A0A059B1X8	1	2759
A0A1B0GVI9	GO:0000421;GO:0030665;GO:0032591;GO:0005789;GO:0016021;GO:0005765;GO:0030672;GO:0038023;	A0A059B1X8	1	2759
A0A0C4DFM0	GO:0005829;GO:0005739;GO:0016034;GO:0016740;GO:0006559;GO:0006572;	A0A059BKN9	1	131567
B2RDN1	GO:0005829;GO:0016034;GO:0016740;GO:0006559;GO:0006572;	A0A059BKN9	1	131567
G3V267	GO:0005829;GO:0016034;GO:0006559;GO:0006572;	A0A059BKN9	1	131567
G3V4T6	GO:0005829;GO:0016034;GO:0006559;GO:0006572;	A0A059BKN9	1	131567
G3V5T0	GO:0005829;GO:0016034;GO:0006559;GO:0006572;	A0A059BKN9	1	131567
O43708	N/A	A0A059BKN9	1	131567
A0A024R603	GO:0005794;GO:0043231;GO:0005524;GO:0004674;GO:0006468;	A0A059C0K9	1	131567
B3KP61	GO:0005524;GO:0004674;GO:0006468;	A0A059C0K9	1	131567
B4DDM0	GO:0005840;GO:0005524;GO:0106310;GO:0004674;GO:0006468;GO:0007165;	A0A059C0K9	1	131567
B7Z9H7	GO:0005524;GO:0004674;GO:0006468;	A0A059C0K9	1	131567
P23443	GO:0070161;GO:0009986;GO:0005737;GO:0005829;GO:0005741;GO:0005739;GO:0043005;GO:0005654;GO:0005634;GO:0048471;GO:0045202;GO:0005524;GO:0042802;GO:0030165;GO:0042277;GO:0004672;GO:0051721;GO:0106310;GO:0004674;GO:0004712;GO:0004711;GO:0007568;GO:0006915;GO:0001662;GO:0016477;GO:0071549;GO:0071363;GO:0032869;GO:0071346;GO:0000082;GO:0007281;GO:0044539;GO:0007616;GO:0043066;GO:2001237;GO:0046627;GO:0018105;GO:0048015;GO:0045931;GO:0048633;GO:0014911;GO:0048661;GO:0045727;GO:0045948;GO:0043491;GO:0046324;GO:0014878;GO:0045471;GO:0033762;GO:0009749;GO:0009408;GO:0043201;GO:0032496;GO:0009612;GO:0007584;GO:0031667;GO:0033574;GO:0009636;GO:0034612;GO:0009611;GO:0009410;GO:0007165;GO:0014732;GO:0003009;GO:0031929;	A0A059C0K9	1	131567
Q6A1A2	GO:0005737;GO:0016020;GO:0005524;GO:0106310;GO:0004674;GO:0035556;GO:0018105;	A0A059C0K9	2	131567
Q6FHV7	GO:0005524;GO:0035091;GO:0004674;GO:0006468;	A0A059C0K9	1	131567
Q8WU08	GO:0005886;GO:0005524;GO:0046872;GO:0106310;GO:0004674;GO:0035556;GO:0018105;	A0A059C0K9	1	131567
Q9UIK4	GO:0034423;GO:0005737;GO:0031410;GO:0005794;GO:0043231;GO:0005634;GO:0005524;GO:0005516;GO:0042802;GO:0106310;GO:0004674;GO:0043276;GO:0006915;GO:0035556;GO:0043065;GO:2000424;GO:0090023;GO:0046777;GO:0006468;GO:0042981;GO:0010506;GO:2001242;	A0A059C0K9	1	131567
B1AJZ5	GO:0016020;GO:0005509;GO:0004571;GO:0005975;GO:0036508;	A0A059CC58	1	131567
Q59G34	GO:0016020;GO:0005509;GO:0004571;GO:0005975;GO:0036508;	A0A059CC58	3	131567
Q9NR34	GO:0005783;GO:0070062;GO:0000139;GO:0030173;GO:0005509;GO:0004571;GO:0005975;GO:1904381;GO:0006491;GO:0006487;	A0A059CC58	1	131567
Q6TCH8	GO:0004471;GO:0046872;	A0A059CIH8	1	131567
Q8NAS5	GO:0004471;GO:0046872;	A0A059CIH8	1	131567
A0A024R6W0	GO:0004069;GO:0030170;GO:0009058;GO:0006520;	A0A059CTS2	1	131567
A8K482	GO:0004069;GO:0030170;GO:0009058;GO:0006520;	A0A059CTS2	1	131567
P00505	GO:0070062;GO:0005759;GO:0005739;GO:0005886;GO:0016212;GO:0004069;GO:0030170;GO:0003723;GO:0006103;GO:0019470;GO:0006532;GO:0006533;GO:0006531;GO:0015908;GO:0019551;GO:0019550;GO:0006536;GO:0006107;GO:0045471;	A0A059CTS2	1	131567
A0A024R4Y7	GO:0045296;GO:0098609;	A0A059D676	1	131567
A0A024R4Z0	GO:0045296;GO:0098609;	A0A059D676	1	131567
Q7KZJ3	GO:0045296;GO:0098609;	A0A059D676	1	131567
O15231	N/A	A0A059DFV6	2	2759
